"UT","DT","TC","PY","Department"
"TONG20161","ARTICLE",10,2016,"Chemical and Biological Engineering"
"ROBERGE2016264","ARTICLE",5,2016,"Chemical and Biological Engineering"
"HU2016","ARTICLE",2,2016,"Chemical and Biological Engineering"
"MENG2016","ARTICLE",4,2016,"Chemical and Biological Engineering"
"AHMAD2016","ARTICLE",0,2016,"Chemical and Biological Engineering"
"BAGHBANZADEH201660","ARTICLE",9,2016,"Chemical and Biological Engineering"
"LESSARD2016441","ARTICLE",0,2016,"Chemical and Biological Engineering"
"DOLE20161095","BOOK",0,2016,"Chemical and Biological Engineering"
"REICHE201651","ARTICLE",2,2016,"Chemical and Biological Engineering"
"KALEEKKAL201663156","ARTICLE",1,2016,"Chemical and Biological Engineering"
"ARUMUGHAM2016","ARTICLE",6,2016,"Chemical and Biological Engineering"
"KHULBE201642943","ARTICLE",6,2016,"Chemical and Biological Engineering"
"LESSARD2016988","ARTICLE",1,2016,"Chemical and Biological Engineering"
"DOLE201640","ARTICLE",7,2016,"Chemical and Biological Engineering"
"KUS2016403","ARTICLE",10,2016,"Chemical and Biological Engineering"
"OMELON2016177","BOOK",1,2016,"Chemical and Biological Engineering"
"HAJAR2016161","CONFERENCE",2,2016,"Chemical and Biological Engineering"
"SHIRAZI201673","ARTICLE",18,2016,"Chemical and Biological Engineering"
"ISAIFAN201674","CONFERENCE",0,2016,"Chemical and Biological Engineering"
"ROY201610557","ARTICLE",4,2016,"Chemical and Biological Engineering"
"SAHA201692569","ARTICLE",0,2016,"Chemical and Biological Engineering"
"MAITY20162749","ARTICLE",5,2016,"Chemical and Biological Engineering"
"SARKAR201636136","ARTICLE",2,2016,"Chemical and Biological Engineering"
"LAI20164134","ARTICLE",13,2016,"Chemical and Biological Engineering"
"GHANBARI2016152","ARTICLE",25,2016,"Chemical and Biological Engineering"
"JANA2016338","ARTICLE",0,2016,"Chemical and Biological Engineering"
"PATTANAYAK20167121","ARTICLE",1,2016,"Chemical and Biological Engineering"
"PATEL201658628","ARTICLE",3,2016,"Chemical and Biological Engineering"
"ROBERGE2015961","ARTICLE",4,2015,"Chemical and Biological Engineering"
"PENG2015143","ARTICLE",6,2015,"Chemical and Biological Engineering"
"FETTAKA2015713","ARTICLE",0,2015,"Chemical and Biological Engineering"
"ZHU201579","ARTICLE",10,2015,"Chemical and Biological Engineering"
"DELAOSA2015276","ARTICLE",8,2015,"Chemical and Biological Engineering"
"HASHEMIFARD2015970","ARTICLE",6,2015,"Chemical and Biological Engineering"
"EMADZADEH2015243","ARTICLE",23,2015,"Chemical and Biological Engineering"
"OZCAN2015198","ARTICLE",11,2015,"Chemical and Biological Engineering"
"REZAEI-DASHTARZHANDI2015103811","ARTICLE",2,2015,"Chemical and Biological Engineering"
"KANAGARAJ201511628","ARTICLE",3,2015,"Chemical and Biological Engineering"
"LIANG20156935","ARTICLE",7,2015,"Chemical and Biological Engineering"
"ASSAUD201524533","ARTICLE",10,2015,"Chemical and Biological Engineering"
"CHOWDHURY2015100943","ARTICLE",5,2015,"Chemical and Biological Engineering"
"ISAIFAN20151218","ARTICLE",0,2015,"Chemical and Biological Engineering"
"WANG2015132","ARTICLE",6,2015,"Chemical and Biological Engineering"
"BLAND2015","CONFERENCE",1,2015,"Chemical and Biological Engineering"
"EFOME201547","ARTICLE",25,2015,"Chemical and Biological Engineering"
"ZHANG2015318","ARTICLE",0,2015,"Chemical and Biological Engineering"
"MOSLEHYANI201580","ARTICLE",9,2015,"Chemical and Biological Engineering"
"DEAN201551","ARTICLE",7,2015,"Chemical and Biological Engineering"
"CHEN2015174","ARTICLE",17,2015,"Chemical and Biological Engineering"
"GHANBARI2015104","ARTICLE",23,2015,"Chemical and Biological Engineering"
"BANKURA2015309","ARTICLE",5,2015,"Chemical and Biological Engineering"
"LAU2015306","ARTICLE",88,2015,"Chemical and Biological Engineering"
"KALEEKKAL20157899","ARTICLE",13,2015,"Chemical and Biological Engineering"
"KHULBE201533","BOOK",1,2015,"Chemical and Biological Engineering"
"RIDHA201569","ARTICLE",17,2015,"Chemical and Biological Engineering"
"MENG201583","ARTICLE",12,2015,"Chemical and Biological Engineering"
"BAGHBANZADEH201575","ARTICLE",14,2015,"Chemical and Biological Engineering"
"KHANLARI2015587","ARTICLE",1,2015,"Chemical and Biological Engineering"
"TIAN2015138","ARTICLE",3,2015,"Chemical and Biological Engineering"
"MONYONCHO2015139","ARTICLE",25,2015,"Chemical and Biological Engineering"
"WONG20153234","ARTICLE",9,2015,"Chemical and Biological Engineering"
"RIDHA2015202","ARTICLE",15,2015,"Chemical and Biological Engineering"
"MU201577","ARTICLE",4,2015,"Chemical and Biological Engineering"
"CAIRNS20154522","ARTICLE",0,2015,"Chemical and Biological Engineering"
"CARTER2015127","ARTICLE",1,2015,"Chemical and Biological Engineering"
"EMADZADEH2015106","ARTICLE",33,2015,"Chemical and Biological Engineering"
"GAO20151","ARTICLE",0,2015,"Chemical and Biological Engineering"
"JAMSHIDIGOHARI201513","ARTICLE",8,2015,"Chemical and Biological Engineering"
"MELVILLE201513105","ARTICLE",39,2015,"Chemical and Biological Engineering"
"RAHMAN20153808","ARTICLE",8,2015,"Chemical and Biological Engineering"
